Fecha,Empresa,Precio_cierre
2025-03-27,FLUIDRA,23.0
2025-03-28,FLUIDRA,22.63999938964844
2025-03-31,FLUIDRA,21.65999984741211
2025-04-01,FLUIDRA,21.600000381469727
,,
2006-05-17,GRIFOLS,2.137725114822388
2006-05-18,GRIFOLS,2.204922676086426
2006-05-19,GRIFOLS,2.183923721313477
2006-05-22,GRIFOLS,2.14192533493042
2006-05-23,GRIFOLS,2.099926471710205
2006-05-24,GRIFOLS,2.099926471710205
2006-05-25,GRIFOLS,2.099926471710205
2006-05-26,GRIFOLS,2.1209259033203125
2006-05-29,GRIFOLS,2.14192533493042
2006-05-30,GRIFOLS,2.137725114822388
2006-05-31,GRIFOLS,2.2889204025268555
2006-06-01,GRIFOLS,2.2889204025268555
2006-06-02,GRIFOLS,2.322518110275269
2006-06-05,GRIFOLS,2.3561179637908936
2006-06-06,GRIFOLS,2.3519175052642822
2006-06-07,GRIFOLS,2.4359145164489746
2006-06-08,GRIFOLS,2.4359145164489746
2006-06-09,GRIFOLS,2.4779131412506104
2006-06-12,GRIFOLS,2.456914186477661
2006-06-13,GRIFOLS,2.3519175052642822
2006-06-14,GRIFOLS,2.3561179637908936
2006-06-15,GRIFOLS,2.25994086265564
2006-06-16,GRIFOLS,2.199882984161377
2006-06-19,GRIFOLS,2.3519175052642822
2006-06-20,GRIFOLS,2.3099193572998047
2006-06-21,GRIFOLS,2.3771169185638428
2006-06-22,GRIFOLS,2.4779131412506104
2006-06-23,GRIFOLS,2.61650824546814
2006-06-26,GRIFOLS,2.570310592651367
2006-06-27,GRIFOLS,2.5619101524353027
2006-06-28,GRIFOLS,2.624907970428467
2006-06-29,GRIFOLS,2.679506301879883
2006-06-30,GRIFOLS,2.7005045413970947
2006-07-03,GRIFOLS,2.7299041748046875
2006-07-04,GRIFOLS,2.679506301879883
2006-07-05,GRIFOLS,2.6207082271575928
2006-07-06,GRIFOLS,2.68790602684021
2006-07-07,GRIFOLS,2.6669065952301025
2006-07-10,GRIFOLS,2.68790602684021
2006-07-11,GRIFOLS,2.704704999923706
2006-07-12,GRIFOLS,2.750903606414795
2006-07-13,GRIFOLS,2.7173047065734863
2006-07-14,GRIFOLS,2.704704999923706
2006-07-17,GRIFOLS,2.68790602684021
2006-07-18,GRIFOLS,2.704704999923706
2006-07-19,GRIFOLS,2.6753063201904297
2006-07-20,GRIFOLS,2.683706521987915
2006-07-21,GRIFOLS,2.776102304458618
2006-07-24,GRIFOLS,2.813901662826538
2006-07-25,GRIFOLS,2.897898435592652
2006-07-26,GRIFOLS,2.822300672531128
2006-07-27,GRIFOLS,2.792901992797852
2006-07-28,GRIFOLS,2.755103826522827
2006-07-31,GRIFOLS,2.830700635910034
2006-08-01,GRIFOLS,2.776102304458618
2006-08-02,GRIFOLS,2.7719027996063232
2006-08-03,GRIFOLS,2.7299041748046875
2006-08-04,GRIFOLS,2.7089052200317383
2006-08-07,GRIFOLS,2.5997090339660645
2006-08-08,GRIFOLS,2.679506301879883
2006-08-09,GRIFOLS,2.68790602684021
2006-08-10,GRIFOLS,2.6459076404571533
2006-08-11,GRIFOLS,2.629108190536499
2006-08-14,GRIFOLS,2.595508813858032
2006-08-15,GRIFOLS,2.6039087772369385
2006-08-16,GRIFOLS,2.5997090339660645
2006-08-17,GRIFOLS,2.692105531692505
2006-08-18,GRIFOLS,2.671106338500977
2006-08-21,GRIFOLS,2.7173047065734863
2006-08-22,GRIFOLS,2.7215044498443604
2006-08-23,GRIFOLS,2.683706521987915
2006-08-24,GRIFOLS,2.6459076404571533
2006-08-25,GRIFOLS,2.6417076587677
2006-08-28,GRIFOLS,2.750903606414795
2006-08-29,GRIFOLS,2.755103826522827
2006-08-30,GRIFOLS,2.910498142242432
2006-08-31,GRIFOLS,2.82650089263916
2006-09-01,GRIFOLS,2.9398975372314453
2006-09-04,GRIFOLS,2.9608964920043945
2006-09-05,GRIFOLS,2.9398975372314453
2006-09-06,GRIFOLS,2.93149733543396
2006-09-07,GRIFOLS,2.9398975372314453
2006-09-08,GRIFOLS,3.082692861557007
2006-09-11,GRIFOLS,3.2170867919921875
2006-09-12,GRIFOLS,3.3262832164764404
2006-09-13,GRIFOLS,3.347283124923706
2006-09-14,GRIFOLS,3.2548863887786865
2006-09-15,GRIFOLS,3.2548863887786865
2006-09-18,GRIFOLS,3.2716856002807617
2006-09-19,GRIFOLS,3.296884298324585
2006-09-20,GRIFOLS,3.238086462020874
2006-09-21,GRIFOLS,3.2590856552124023
2006-09-22,GRIFOLS,3.288484573364258
2006-09-25,GRIFOLS,3.322083711624145
2006-09-26,GRIFOLS,3.3094842433929443
2006-09-27,GRIFOLS,3.275885581970215
2006-09-28,GRIFOLS,3.3178837299346924
2006-09-29,GRIFOLS,3.355682134628296
2006-10-02,GRIFOLS,3.351482629776001
2006-10-03,GRIFOLS,3.3430821895599365
2006-10-04,GRIFOLS,3.351482629776001
2006-10-05,GRIFOLS,3.3304834365844727
2006-10-06,GRIFOLS,3.23388671875
2006-10-09,GRIFOLS,3.3094842433929443
2006-10-10,GRIFOLS,3.3178837299346924
2006-10-11,GRIFOLS,3.3136839866638184
2006-10-12,GRIFOLS,3.334682941436768
2006-10-13,GRIFOLS,3.305283784866333
2006-10-16,GRIFOLS,3.29268479347229
2006-10-17,GRIFOLS,3.275885581970215
2006-10-18,GRIFOLS,3.2716856002807617
2006-10-19,GRIFOLS,3.29268479347229
2006-10-20,GRIFOLS,3.4438796043396
2006-10-23,GRIFOLS,3.473278760910034
2006-10-24,GRIFOLS,3.4438796043396
2006-10-25,GRIFOLS,3.527876138687134
2006-10-26,GRIFOLS,3.485878229141236
2006-10-27,GRIFOLS,3.464878797531128
2006-10-30,GRIFOLS,3.414480686187744
2006-10-31,GRIFOLS,3.4438796043396
2006-11-01,GRIFOLS,3.464878797531128
2006-11-02,GRIFOLS,3.46907901763916
2006-11-03,GRIFOLS,3.477478265762329
2006-11-06,GRIFOLS,3.464878797531128
2006-11-07,GRIFOLS,3.368281841278076
2006-11-08,GRIFOLS,3.296884298324585
2006-11-09,GRIFOLS,3.288484573364258
2006-11-10,GRIFOLS,3.3010849952697754
2006-11-13,GRIFOLS,3.3262832164764404
2006-11-14,GRIFOLS,3.3178837299346924
2006-11-15,GRIFOLS,3.3094842433929443
2006-11-16,GRIFOLS,3.5068776607513428
2006-11-17,GRIFOLS,3.4480786323547363
2006-11-20,GRIFOLS,3.494277238845825
2006-11-21,GRIFOLS,3.464878797531128
2006-11-22,GRIFOLS,3.3808817863464355
2006-11-23,GRIFOLS,3.3850815296173096
2006-11-24,GRIFOLS,3.410280227661133
2006-11-27,GRIFOLS,3.485878229141236
2006-11-28,GRIFOLS,3.477478265762329
2006-11-29,GRIFOLS,3.464878797531128
2006-11-30,GRIFOLS,3.485878229141236
2006-12-01,GRIFOLS,3.43127989768982
2006-12-04,GRIFOLS,3.401881456375122
2006-12-05,GRIFOLS,3.422880172729492
2006-12-06,GRIFOLS,3.5698750019073486
2006-12-07,GRIFOLS,3.658072233200073
2006-12-08,GRIFOLS,3.65387225151062
2006-12-11,GRIFOLS,3.6874706745147705
2006-12-12,GRIFOLS,3.700071096420288
2006-12-13,GRIFOLS,3.649671792984009
2006-12-14,GRIFOLS,3.813466787338257
2006-12-15,GRIFOLS,3.8386662006378174
2006-12-18,GRIFOLS,3.876464128494263
2006-12-19,GRIFOLS,3.8092665672302246
2006-12-20,GRIFOLS,3.733668804168701
2006-12-21,GRIFOLS,3.8092665672302246
2006-12-22,GRIFOLS,3.821866512298584
2006-12-27,GRIFOLS,4.195652484893799
2006-12-28,GRIFOLS,4.19985294342041
2006-12-29,GRIFOLS,4.241851806640625
2007-01-01,GRIFOLS,4.241851806640625
2007-01-02,GRIFOLS,4.485443115234375
2007-01-03,GRIFOLS,4.3258490562438965
2007-01-04,GRIFOLS,4.258651256561279
2007-01-05,GRIFOLS,4.334248065948486
2007-01-08,GRIFOLS,4.254451274871826
2007-01-09,GRIFOLS,4.472842693328857
2007-01-10,GRIFOLS,4.657635688781738
2007-01-11,GRIFOLS,4.825629711151123
2007-01-12,GRIFOLS,4.691235542297363
2007-01-15,GRIFOLS,4.77103328704834
2007-01-16,GRIFOLS,4.657635688781738
2007-01-17,GRIFOLS,4.569438934326172
2007-01-18,GRIFOLS,4.670237064361572
2007-01-19,GRIFOLS,4.7542338371276855
2007-01-22,GRIFOLS,4.741634845733643
2007-01-23,GRIFOLS,4.674435615539551
2007-01-24,GRIFOLS,4.720633506774902
2007-01-25,GRIFOLS,4.8676300048828125
2007-01-26,GRIFOLS,4.829830646514893
2007-01-29,GRIFOLS,4.842430591583252
2007-01-30,GRIFOLS,4.93062686920166
2007-01-31,GRIFOLS,4.934827327728272
2007-02-01,GRIFOLS,5.161619663238525
2007-02-02,GRIFOLS,5.224617004394531
2007-02-05,GRIFOLS,5.132220268249512
2007-02-06,GRIFOLS,5.006224155426025
2007-02-07,GRIFOLS,5.044023513793945
2007-02-08,GRIFOLS,5.0608229637146
2007-02-09,GRIFOLS,4.981024265289307
2007-02-12,GRIFOLS,4.985225200653076
2007-02-13,GRIFOLS,5.035623550415039
2007-02-14,GRIFOLS,5.065023422241211
2007-02-15,GRIFOLS,5.090221405029297
2007-02-16,GRIFOLS,5.081821441650391
2007-02-19,GRIFOLS,5.199418067932129
2007-02-20,GRIFOLS,5.161619663238525
2007-02-21,GRIFOLS,5.413610458374023
2007-02-22,GRIFOLS,5.30441427230835
2007-02-23,GRIFOLS,5.157419204711914
2007-02-26,GRIFOLS,5.224617004394531
2007-02-27,GRIFOLS,4.842430591583252
2007-02-28,GRIFOLS,4.8676300048828125
2007-03-01,GRIFOLS,4.913828372955322
2007-03-02,GRIFOLS,4.892828941345215
2007-03-05,GRIFOLS,4.649236679077148
2007-03-06,GRIFOLS,4.720633506774902
2007-03-07,GRIFOLS,4.695436477661133
2007-03-08,GRIFOLS,4.741634845733643
2007-03-09,GRIFOLS,4.7038350105285645
2007-03-12,GRIFOLS,4.787832736968994
2007-03-13,GRIFOLS,4.808831691741943
2007-03-14,GRIFOLS,4.640837669372559
2007-03-15,GRIFOLS,5.035623550415039
2007-03-16,GRIFOLS,5.018823623657227
2007-03-19,GRIFOLS,5.0692219734191895
2007-03-20,GRIFOLS,5.136419296264648
2007-03-21,GRIFOLS,5.077622890472412
2007-03-22,GRIFOLS,5.098621368408203
2007-03-23,GRIFOLS,5.052423477172852
2007-03-26,GRIFOLS,5.039823055267334
2007-03-27,GRIFOLS,5.044023513793945
2007-03-28,GRIFOLS,5.077622890472412
2007-03-29,GRIFOLS,5.048223495483398
2007-03-30,GRIFOLS,5.048223495483398
2007-04-02,GRIFOLS,5.048223495483398
2007-04-03,GRIFOLS,5.149020195007324
2007-04-04,GRIFOLS,5.186818599700928
2007-04-05,GRIFOLS,5.17841911315918
2007-04-10,GRIFOLS,5.312815189361572
2007-04-11,GRIFOLS,5.237216472625732
2007-04-12,GRIFOLS,5.275014877319336
2007-04-13,GRIFOLS,5.363212585449219
2007-04-16,GRIFOLS,5.37581205368042
2007-04-17,GRIFOLS,5.577404975891113
2007-04-18,GRIFOLS,5.438809871673584
2007-04-19,GRIFOLS,5.417810440063477
2007-04-20,GRIFOLS,5.480808258056641
2007-04-23,GRIFOLS,5.480808258056641
2007-04-24,GRIFOLS,5.371612548828125
2007-04-25,GRIFOLS,5.480808258056641
2007-04-26,GRIFOLS,5.4556097984313965
2007-04-27,GRIFOLS,5.325413703918457
2007-04-30,GRIFOLS,5.392611503601074
2007-05-02,GRIFOLS,5.333813190460205
2007-05-03,GRIFOLS,5.249815940856934
2007-05-04,GRIFOLS,5.308613300323486
2007-05-07,GRIFOLS,5.464008808135986
2007-05-08,GRIFOLS,5.430409908294678
2007-05-09,GRIFOLS,5.602604389190674
2007-05-10,GRIFOLS,5.757997989654541
2007-05-11,GRIFOLS,5.728600978851318
2007-05-14,GRIFOLS,5.762197494506836
2007-05-15,GRIFOLS,5.871393203735352
2007-05-16,GRIFOLS,5.808395862579346
2007-05-17,GRIFOLS,6.022588729858398
2007-05-18,GRIFOLS,6.060388088226318
2007-05-21,GRIFOLS,6.064587116241455
2007-05-22,GRIFOLS,5.963790893554688
2007-05-23,GRIFOLS,6.001590251922607
2007-05-24,GRIFOLS,6.018389225006104
2007-05-25,GRIFOLS,6.110785961151123
2007-05-28,GRIFOLS,6.198983192443848
2007-05-29,GRIFOLS,6.455174446105957
2007-05-30,GRIFOLS,6.203182697296143
2007-05-31,GRIFOLS,6.215782165527344
2007-06-01,GRIFOLS,5.887774467468262
2007-06-04,GRIFOLS,6.119184970855713
2007-06-05,GRIFOLS,6.186383724212647
2007-06-06,GRIFOLS,6.014190196990967
2007-06-07,GRIFOLS,6.026790618896484
2007-06-08,GRIFOLS,6.186383724212647
2007-06-11,GRIFOLS,6.211583137512207
2007-06-12,GRIFOLS,6.186383724212647
2007-06-13,GRIFOLS,6.127584934234619
2007-06-14,GRIFOLS,6.291381359100342
2007-06-15,GRIFOLS,6.295579433441162
2007-06-18,GRIFOLS,6.299778938293457
2007-06-19,GRIFOLS,6.501372337341309
2007-06-20,GRIFOLS,6.522373199462891
2007-06-21,GRIFOLS,6.55177116394043
2007-06-22,GRIFOLS,6.635767459869385
2007-06-25,GRIFOLS,6.576969146728516
2007-06-26,GRIFOLS,6.572769641876221
2007-06-27,GRIFOLS,6.610567569732666
2007-06-28,GRIFOLS,6.719764709472656
2007-06-29,GRIFOLS,6.765964031219482
2007-07-02,GRIFOLS,6.926302433013916
2007-07-03,GRIFOLS,6.850420475006104
2007-07-04,GRIFOLS,6.829342365264893
2007-07-05,GRIFOLS,7.006398677825928
2007-07-06,GRIFOLS,6.922085762023926
2007-07-09,GRIFOLS,6.702871322631836
2007-07-10,GRIFOLS,6.652285099029541
2007-07-11,GRIFOLS,6.656500339508057
2007-07-12,GRIFOLS,6.66914701461792
2007-07-13,GRIFOLS,6.736597537994385
2007-07-16,GRIFOLS,6.605913162231445
2007-07-17,GRIFOLS,6.67336368560791
2007-07-18,GRIFOLS,6.55954122543335
2007-07-19,GRIFOLS,6.635422229766846
2007-07-20,GRIFOLS,6.593265056610107
2007-07-23,GRIFOLS,6.648069858551025
2007-07-24,GRIFOLS,6.555325984954834
2007-07-25,GRIFOLS,6.500521183013916
2007-07-26,GRIFOLS,6.386699199676514
2007-07-27,GRIFOLS,6.323464870452881
2007-07-30,GRIFOLS,6.399345874786377
2007-07-31,GRIFOLS,6.534246921539307
2007-08-01,GRIFOLS,6.4794440269470215
2007-08-02,GRIFOLS,6.745028972625732
2007-08-03,GRIFOLS,6.690225124359131
2007-08-06,GRIFOLS,6.664932727813721
2007-08-07,GRIFOLS,6.841987609863281
2007-08-08,GRIFOLS,6.825127601623535
2007-08-09,GRIFOLS,6.504736423492432
2007-08-10,GRIFOLS,6.306602478027344
2007-08-13,GRIFOLS,6.441502571105957
2007-08-14,GRIFOLS,6.378267765045166
2007-08-15,GRIFOLS,6.593265056610107
2007-08-16,GRIFOLS,5.859744548797607
2007-08-17,GRIFOLS,5.68690299987793
2007-08-20,GRIFOLS,5.8470964431762695
2007-08-21,GRIFOLS,5.8470964431762695
2007-08-22,GRIFOLS,6.019937515258789
2007-08-23,GRIFOLS,6.22650671005249
2007-08-24,GRIFOLS,6.348757743835449
2007-08-27,GRIFOLS,6.386699199676514
2007-08-28,GRIFOLS,6.664932727813721
2007-08-29,GRIFOLS,6.483658313751221
2007-08-30,GRIFOLS,6.411993503570557
2007-08-31,GRIFOLS,6.4794440269470215
2007-09-03,GRIFOLS,6.614343643188477
2007-09-04,GRIFOLS,6.892577648162842
2007-09-05,GRIFOLS,6.492090225219727
2007-09-06,GRIFOLS,6.605913162231445
2007-09-07,GRIFOLS,6.424639701843262
2007-09-10,GRIFOLS,6.382484436035156
2007-09-11,GRIFOLS,6.576403617858887
2007-09-12,GRIFOLS,6.707087993621826
2007-09-13,GRIFOLS,6.719735145568848
2007-09-14,GRIFOLS,6.656500339508057
2007-09-17,GRIFOLS,6.4794440269470215
2007-09-18,GRIFOLS,6.428855895996094
2007-09-19,GRIFOLS,6.546894550323486
2007-09-20,GRIFOLS,6.664932727813721
2007-09-21,GRIFOLS,6.749244213104248
2007-09-24,GRIFOLS,6.922085762023926
2007-09-25,GRIFOLS,6.930518627166748
2007-09-26,GRIFOLS,6.955811023712158
2007-09-27,GRIFOLS,6.761891841888428
2007-09-28,GRIFOLS,6.7871856689453125
2007-10-01,GRIFOLS,6.808264255523682
2007-10-02,GRIFOLS,6.829342365264893
2007-10-03,GRIFOLS,6.896791934967041
2007-10-04,GRIFOLS,6.837772846221924
2007-10-05,GRIFOLS,6.753460884094238
2007-10-08,GRIFOLS,6.820910930633545
2007-10-09,GRIFOLS,6.753460884094238
2007-10-10,GRIFOLS,6.812479496002197
2007-10-11,GRIFOLS,7.082279682159424
2007-10-12,GRIFOLS,7.255122184753418
2007-10-15,GRIFOLS,7.267768383026123
2007-10-16,GRIFOLS,7.238259315490723
2007-10-17,GRIFOLS,7.314141273498535
2007-10-18,GRIFOLS,7.288847923278809
2007-10-19,GRIFOLS,7.259336471557617
2007-10-22,GRIFOLS,7.242475986480713
2007-10-23,GRIFOLS,7.326788425445557
2007-10-24,GRIFOLS,7.271985054016113
2007-10-25,GRIFOLS,7.37737512588501
2007-10-26,GRIFOLS,7.394239902496338
2007-10-29,GRIFOLS,7.4574737548828125
2007-10-30,GRIFOLS,7.701981067657471
2007-10-31,GRIFOLS,7.693548679351807
2007-11-01,GRIFOLS,7.71041202545166
2007-11-02,GRIFOLS,7.524922847747803
2007-11-05,GRIFOLS,7.478550910949707
2007-11-06,GRIFOLS,7.470119476318359
2007-11-07,GRIFOLS,7.406884670257568
2007-11-08,GRIFOLS,7.37737512588501
2007-11-09,GRIFOLS,7.335219383239746
2007-11-12,GRIFOLS,6.850420475006104
2007-11-13,GRIFOLS,6.59748125076294
2007-11-14,GRIFOLS,6.614343643188477
2007-11-15,GRIFOLS,6.525815486907959
2007-11-16,GRIFOLS,6.639637470245361
2007-11-19,GRIFOLS,6.563756465911865
2007-11-20,GRIFOLS,6.437286853790283
2007-11-21,GRIFOLS,6.154839038848877
2007-11-22,GRIFOLS,6.133761405944824
2007-11-23,GRIFOLS,6.251798152923584
2007-11-26,GRIFOLS,6.348757743835449
2007-11-27,GRIFOLS,6.2391510009765625
2007-11-28,GRIFOLS,6.361407279968262
2007-11-29,GRIFOLS,6.361407279968262
2007-11-30,GRIFOLS,6.664932727813721
2007-12-03,GRIFOLS,6.816694736480713
2007-12-04,GRIFOLS,6.719735145568848
2007-12-05,GRIFOLS,7.035908222198486
2007-12-06,GRIFOLS,6.799831867218018
2007-12-07,GRIFOLS,6.72395133972168
2007-12-10,GRIFOLS,6.660717010498047
2007-12-11,GRIFOLS,6.690225124359131
2007-12-12,GRIFOLS,6.913654804229736
2007-12-13,GRIFOLS,6.736597537994385
2007-12-14,GRIFOLS,6.774538993835449
2007-12-17,GRIFOLS,6.626991271972656
2007-12-18,GRIFOLS,6.614343643188477
2007-12-19,GRIFOLS,6.643853187561035
2007-12-20,GRIFOLS,6.5511088371276855
2007-12-21,GRIFOLS,6.643853187561035
2007-12-24,GRIFOLS,6.643853187561035
2007-12-27,GRIFOLS,6.715519428253174
2007-12-28,GRIFOLS,6.496306419372559
2008-01-02,GRIFOLS,6.411993503570557
2008-01-03,GRIFOLS,6.078957557678223
2008-01-04,GRIFOLS,5.922978401184082
2008-01-07,GRIFOLS,5.695334911346436
2008-01-08,GRIFOLS,5.611021041870117
2008-01-09,GRIFOLS,6.0873894691467285
2008-01-10,GRIFOLS,5.885037899017334
2008-01-11,GRIFOLS,6.070526123046875
2008-01-14,GRIFOLS,6.133761405944824
2008-01-15,GRIFOLS,5.901900768280029
2008-01-16,GRIFOLS,6.078957557678223
2008-01-17,GRIFOLS,6.070526123046875
2008-01-18,GRIFOLS,6.399345874786377
2008-01-21,GRIFOLS,5.965134620666504
2008-01-22,GRIFOLS,6.159054279327393
2008-01-23,GRIFOLS,5.859744548797607
2008-01-24,GRIFOLS,6.196995735168457
2008-01-25,GRIFOLS,6.234935760498047
2008-01-28,GRIFOLS,6.395130157470703
2008-01-29,GRIFOLS,6.702871322631836
2008-01-30,GRIFOLS,6.631206035614014
2008-01-31,GRIFOLS,6.84620475769043
2008-02-01,GRIFOLS,6.943164348602295
2008-02-04,GRIFOLS,6.930518627166748
2008-02-05,GRIFOLS,6.4794440269470215
2008-02-06,GRIFOLS,6.542677879333496
2008-02-07,GRIFOLS,6.55954122543335
2008-02-08,GRIFOLS,6.525815486907959
2008-02-11,GRIFOLS,6.626991271972656
2008-02-12,GRIFOLS,6.799831867218018
2008-02-13,GRIFOLS,6.774538993835449
2008-02-14,GRIFOLS,6.757676601409912
2008-02-15,GRIFOLS,6.635422229766846
2008-02-18,GRIFOLS,6.690225124359131
2008-02-19,GRIFOLS,6.698657989501953
2008-02-20,GRIFOLS,6.626991271972656
2008-02-21,GRIFOLS,6.660717010498047
2008-02-22,GRIFOLS,6.635422229766846
2008-02-25,GRIFOLS,6.631206035614014
2008-02-26,GRIFOLS,6.555325984954834
2008-02-27,GRIFOLS,6.458364963531494
2008-02-28,GRIFOLS,6.420424938201904
2008-02-29,GRIFOLS,6.407777786254883
2008-03-03,GRIFOLS,6.458364963531494
2008-03-04,GRIFOLS,6.605913162231445
2008-03-05,GRIFOLS,6.820910930633545
2008-03-06,GRIFOLS,6.757676601409912
2008-03-07,GRIFOLS,6.766107082366943
2008-03-10,GRIFOLS,6.955811023712158
2008-03-11,GRIFOLS,6.917870998382568
2008-03-12,GRIFOLS,6.850420475006104
2008-03-13,GRIFOLS,6.761891841888428
2008-03-14,GRIFOLS,6.770321846008301
2008-03-17,GRIFOLS,6.677577495574951
2008-03-18,GRIFOLS,6.698657989501953
2008-03-19,GRIFOLS,6.757676601409912
2008-03-20,GRIFOLS,6.829342365264893
2008-03-25,GRIFOLS,6.84620475769043
2008-03-26,GRIFOLS,6.774538993835449
2008-03-27,GRIFOLS,6.99796724319458
2008-03-28,GRIFOLS,6.926302433013916
2008-03-31,GRIFOLS,7.0274763107299805
2008-04-01,GRIFOLS,7.250905513763428
2008-04-02,GRIFOLS,7.120222091674805
2008-04-03,GRIFOLS,7.208750247955322
2008-04-04,GRIFOLS,7.196102619171143
2008-04-07,GRIFOLS,7.238259315490723
2008-04-08,GRIFOLS,7.061202526092529
2008-04-09,GRIFOLS,7.023262023925781
2008-04-10,GRIFOLS,6.854636669158936
2008-04-11,GRIFOLS,6.690225124359131
2008-04-14,GRIFOLS,6.664932727813721
2008-04-15,GRIFOLS,6.715519428253174
2008-04-16,GRIFOLS,6.951594829559326
2008-04-17,GRIFOLS,7.010614395141602
2008-04-18,GRIFOLS,7.398452281951904
2008-04-21,GRIFOLS,7.3014936447143555
2008-04-22,GRIFOLS,7.41953182220459
2008-04-23,GRIFOLS,7.440609931945801
2008-04-24,GRIFOLS,7.486981391906738
2008-04-25,GRIFOLS,7.470119476318359
2008-04-28,GRIFOLS,7.567080974578857
2008-04-29,GRIFOLS,7.444826126098633
2008-04-30,GRIFOLS,7.567080974578857
2008-05-02,GRIFOLS,7.605019569396973
2008-05-05,GRIFOLS,7.5965895652771
2008-05-06,GRIFOLS,7.820018291473389
2008-05-07,GRIFOLS,7.723058700561523
2008-05-08,GRIFOLS,7.706196784973144
2008-05-09,GRIFOLS,7.60923433303833
2008-05-12,GRIFOLS,7.71041202545166
2008-05-13,GRIFOLS,7.731490612030029
2008-05-14,GRIFOLS,7.988645076751709
2008-05-15,GRIFOLS,8.064526557922363
2008-05-16,GRIFOLS,8.098249435424805
2008-05-19,GRIFOLS,8.309030532836914
2008-05-20,GRIFOLS,8.085604667663574
2008-05-21,GRIFOLS,8.035014152526855
2008-05-22,GRIFOLS,7.997072696685791
2008-05-23,GRIFOLS,7.938056945800781
2008-05-26,GRIFOLS,8.001290321350098
2008-05-27,GRIFOLS,7.946486473083496
2008-05-28,GRIFOLS,7.769430160522461
2008-05-29,GRIFOLS,7.828449249267578
2008-05-30,GRIFOLS,7.782075881958008
2008-06-02,GRIFOLS,7.655608177185059
2008-06-03,GRIFOLS,7.857958316802978
2008-06-04,GRIFOLS,7.938056945800781
2008-06-05,GRIFOLS,7.916977882385254
2008-06-06,GRIFOLS,7.975995540618896
2008-06-09,GRIFOLS,7.988645076751709
2008-06-10,GRIFOLS,7.853743553161621
2008-06-11,GRIFOLS,7.963349342346191
2008-06-12,GRIFOLS,7.997072696685791
2008-06-13,GRIFOLS,8.00550651550293
2008-06-16,GRIFOLS,7.997072696685791
2008-06-17,GRIFOLS,8.165699005126953
2008-06-18,GRIFOLS,8.258443832397461
2008-06-19,GRIFOLS,8.233152389526367
2008-06-20,GRIFOLS,8.195210456848145
2008-06-23,GRIFOLS,8.413454055786133
2008-06-24,GRIFOLS,8.719244003295898
2008-06-25,GRIFOLS,8.638548851013184
2008-06-26,GRIFOLS,8.506889343261719
2008-06-27,GRIFOLS,8.328513145446777
2008-06-30,GRIFOLS,8.617313385009766
2008-07-01,GRIFOLS,8.52387809753418
2008-07-02,GRIFOLS,8.281794548034668
2008-07-03,GRIFOLS,8.400713920593262
2008-07-04,GRIFOLS,8.379475593566895
2008-07-07,GRIFOLS,8.451680183410645
2008-07-08,GRIFOLS,8.489901542663574
2008-07-09,GRIFOLS,8.434690475463867
2008-07-10,GRIFOLS,8.664030075073242
2008-07-11,GRIFOLS,8.32002067565918
2008-07-14,GRIFOLS,8.38797378540039
2008-07-15,GRIFOLS,8.222334861755371
2008-07-16,GRIFOLS,8.235075950622559
2008-07-17,GRIFOLS,8.082181930541992
2008-07-18,GRIFOLS,7.857089042663574
2008-07-21,GRIFOLS,7.920793533325195
2008-07-22,GRIFOLS,8.048206329345703
2008-07-23,GRIFOLS,8.260560989379883
2008-07-24,GRIFOLS,8.069439888000488
2008-07-25,GRIFOLS,8.273300170898438
2008-07-28,GRIFOLS,8.188359260559082
2008-07-29,GRIFOLS,8.243571281433105
2008-07-30,GRIFOLS,8.243571281433105
2008-07-31,GRIFOLS,8.188359260559082
2008-08-01,GRIFOLS,8.124653816223145
2008-08-04,GRIFOLS,8.252065658569336
2008-08-05,GRIFOLS,8.171372413635254
2008-08-06,GRIFOLS,8.21809196472168
2008-08-07,GRIFOLS,8.150136947631836
2008-08-08,GRIFOLS,8.235075950622559
2008-08-11,GRIFOLS,8.213842391967773
2008-08-12,GRIFOLS,8.154382705688477
2008-08-13,GRIFOLS,8.21809196472168
2008-08-14,GRIFOLS,8.281794548034668
2008-08-15,GRIFOLS,8.35399341583252
2008-08-18,GRIFOLS,8.400713920593262
2008-08-19,GRIFOLS,8.192607879638672
2008-08-20,GRIFOLS,8.404959678649902
2008-08-21,GRIFOLS,8.26905345916748
2008-08-22,GRIFOLS,8.506889343261719
2008-08-25,GRIFOLS,8.434690475463867
2008-08-26,GRIFOLS,8.719244003295898
2008-08-27,GRIFOLS,8.596076011657715
2008-08-28,GRIFOLS,8.630053520202637
2008-08-29,GRIFOLS,8.621559143066406
2008-09-01,GRIFOLS,8.52387809753418
2008-09-02,GRIFOLS,8.47291374206543
2008-09-03,GRIFOLS,8.349750518798828
2008-09-04,GRIFOLS,8.107666969299316
2008-09-05,GRIFOLS,8.171372413635254
2008-09-08,GRIFOLS,8.128899574279785
2008-09-09,GRIFOLS,8.10341739654541
2008-09-10,GRIFOLS,7.959017753601074
2008-09-11,GRIFOLS,8.001486778259277
2008-09-12,GRIFOLS,8.111910820007324
2008-09-15,GRIFOLS,7.776391983032227
2008-09-16,GRIFOLS,7.8655829429626465
2008-09-17,GRIFOLS,7.848594665527344
2008-09-18,GRIFOLS,8.056697845458984
